run-obj-nk2-6	2	0110110101	0.96081	10	2	1
run-obj-nk2-6	3	0110110101	0.96081	10	2	1
run-obj-nk2-6	4	1110111101	0.969666	10	2	1
run-obj-nk2-6	5	1010011001	0.978792	10	2	1
run-obj-nk2-6	6	1010011001	0.978792	10	2	1
run-obj-nk2-6	7	1010011001	0.978792	10	2	1
run-obj-nk2-6	8	1010011001	0.978792	10	2	1
run-obj-nk2-6	9	1010011001	0.978792	10	2	1
run-obj-nk2-6	10	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-7	0	0010001001	0.855721	10	2	1
run-obj-nk2-7	1	1010001001	0.936309	10	2	1
run-obj-nk2-7	2	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-8	0	0100010000	0.521997	10	2	1
run-obj-nk2-8	1	1000010001	0.865699	10	2	1
run-obj-nk2-8	2	0010010001	0.969936	10	2	1
run-obj-nk2-8	3	0010010001	0.969936	10	2	1
run-obj-nk2-8	4	0010010001	0.969936	10	2	1
run-obj-nk2-8	5	0010010001	0.969936	10	2	1
run-obj-nk2-8	6	1010011001	0.978792	10	2	1
run-obj-nk2-8	7	1010011001	0.978792	10	2	1
run-obj-nk2-8	8	1010011001	0.978792	10	2	1
run-obj-nk2-8	9	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-9	0	0100011001	0.559153	10	2	1
run-obj-nk2-9	1	0010011001	0.912104	10	2	1
run-obj-nk2-9	2	1010011001	0.978792	10	2	1
run-obj-nk2-9	3	1010011001	0.978792	10	2	1
run-obj-nk2-9	4	1010011001	0.978792	10	2	1
run-obj-nk2-9	5	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-10	0	1101010100	0.43709	10	2	1
run-obj-nk2-10	1	1011010100	0.803116	10	2	1
run-obj-nk2-10	2	0100100101	0.89871	10	2	1
run-obj-nk2-10	3	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-11	0	0100100000	0.451611	10	2	1
run-obj-nk2-11	1	0100100001	0.835861	10	2	1
run-obj-nk2-11	2	0010000001	0.913554	10	2	1
run-obj-nk2-11	3	0010010001	0.969936	10	2	1
run-obj-nk2-11	4	0010010001	0.969936	10	2	1
run-obj-nk2-11	5	1010011001	0.978792	10	2	1
run-obj-nk2-11	6	1010011001	0.978792	10	2	1
run-obj-nk2-11	7	1010011001	0.978792	10	2	1
run-obj-nk2-11	8	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-12	0	1011100100	0.67313	10	2	1
run-obj-nk2-12	1	1010100100	0.807761	10	2	1
run-obj-nk2-12	2	1110100101	0.918007	10	2	1
run-obj-nk2-12	3	1110101101	0.927183	10	2	1
run-obj-nk2-12	4	1010011001	0.978792	10	2	1
run-obj-nk2-12	5	1010011001	0.978792	10	2	1
run-obj-nk2-12	6	1010011001	0.978792	10	2	1
run-obj-nk2-12	7	1010011001	0.978792	10	2	1
run-obj-nk2-12	8	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-13	0	1010011001	0.978792	10	2	1
run-obj-nk2-13	1	1010011001	0.978792	10	2	1
run-obj-nk2-13	2	1010011001	0.978792	10	2	1
run-obj-nk2-13	3	1010011001	0.978792	10	2	1
run-obj-nk2-13	4	1010011001	0.978792	10	2	1
run-obj-nk2-13	5	1010011001	0.978792	10	2	1
run-obj-nk2-13	6	1010011001	0.978792	10	2	1
run-obj-nk2-13	7	1010011001	0.978792	10	2	1
run-obj-nk2-13	8	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-14	0	1110000110	0.204528	10	2	1
run-obj-nk2-14	1	0111010100	0.693721	10	2	1
run-obj-nk2-14	2	1110100101	0.918007	10	2	1
run-obj-nk2-14	3	0011011101	0.933312	10	2	1
run-obj-nk2-14	4	0010010001	0.969936	10	2	1
run-obj-nk2-14	5	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-15	0	1110110110	0.40481	10	2	1
run-obj-nk2-15	1	1010111110	0.732937	10	2	1
run-obj-nk2-15	2	1110111101	0.969666	10	2	1
run-obj-nk2-15	3	1110111101	0.969666	10	2	1
run-obj-nk2-15	4	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-16	0	1000110110	0.350166	10	2	1
run-obj-nk2-16	1	1100110001	0.793724	10	2	1
run-obj-nk2-16	2	1100110001	0.793724	10	2	1
run-obj-nk2-16	3	1010011001	0.978792	10	2	1
run-obj-nk2-16	4	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-17	0	1001110110	0.215535	10	2	1
run-obj-nk2-17	1	1001010100	0.546806	10	2	1
run-obj-nk2-17	2	1000111100	0.733346	10	2	1
run-obj-nk2-17	3	1010110100	0.830137	10	2	1
run-obj-nk2-17	4	0110111101	0.902978	10	2	1
run-obj-nk2-17	5	1110111101	0.969666	10	2	1
run-obj-nk2-17	6	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-18	0	1101000000	0.389118	10	2	1
run-obj-nk2-18	1	1111000100	0.671025	10	2	1
run-obj-nk2-18	2	0011000101	0.804822	10	2	1
run-obj-nk2-18	3	1010000001	0.927133	10	2	1
run-obj-nk2-18	4	1011011001	0.974404	10	2	1
run-obj-nk2-18	5	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-19	0	1000000110	0.13799	10	2	1
run-obj-nk2-19	1	1000000101	0.745598	10	2	1
run-obj-nk2-19	2	0000000001	0.907836	10	2	1
run-obj-nk2-19	3	1010000001	0.927133	10	2	1
run-obj-nk2-19	4	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-20	0	1100011010	0.527409	10	2	1
run-obj-nk2-20	1	1110001001	0.756888	10	2	1
run-obj-nk2-20	2	1010001001	0.936309	10	2	1
run-obj-nk2-20	3	1010011001	0.978792	10	2	1
run-obj-nk2-20	4	1010011001	0.978792	10	2	1
run-obj-nk2-20	5	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-21	0	1110101101	0.927183	10	2	1
run-obj-nk2-21	1	1110111101	0.969666	10	2	1
run-obj-nk2-21	2	1010011001	0.978792	10	2	1
run-obj-nk2-21	3	1010011001	0.978792	10	2	1
run-obj-nk2-21	4	1010011001	0.978792	10	2	1
run-obj-nk2-21	5	1010011001	0.978792	10	2	1
run-obj-nk2-21	6	1010011001	0.978792	10	2	1
run-obj-nk2-21	7	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-22	0	1111000101	0.63898	10	2	1
run-obj-nk2-22	1	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-23	0	0110110101	0.96081	10	2	1
run-obj-nk2-23	1	0110110101	0.96081	10	2	1
run-obj-nk2-23	2	0110110101	0.96081	10	2	1
run-obj-nk2-23	3	1110111101	0.969666	10	2	1
run-obj-nk2-23	4	1110111101	0.969666	10	2	1
run-obj-nk2-23	5	1110111101	0.969666	10	2	1
run-obj-nk2-23	6	1110111101	0.969666	10	2	1
run-obj-nk2-23	7	1110111101	0.969666	10	2	1
run-obj-nk2-23	8	1110111101	0.969666	10	2	1
run-obj-nk2-23	9	1110111101	0.969666	10	2	1
run-obj-nk2-23	10	1110111101	0.969666	10	2	1
run-obj-nk2-23	11	1110111101	0.969666	10	2	1
run-obj-nk2-23	12	1110111101	0.969666	10	2	1
run-obj-nk2-23	13	1110111101	0.969666	10	2	1
run-obj-nk2-23	14	1110111101	0.969666	10	2	1
run-obj-nk2-23	15	1010011001	0.978792	10	2	1
run-obj-nk2-23	16	1010011001	0.978792	10	2	1
run-obj-nk2-23	17	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-24	0	0110000111	0.41479	10	2	1
run-obj-nk2-24	1	0110100101	0.904427	10	2	1
run-obj-nk2-24	2	1110100101	0.918007	10	2	1
run-obj-nk2-24	3	0110110101	0.96081	10	2	1
run-obj-nk2-24	4	0110110101	0.96081	10	2	1
run-obj-nk2-24	5	0010010001	0.969936	10	2	1
run-obj-nk2-24	6	0010010001	0.969936	10	2	1
run-obj-nk2-24	7	0010010001	0.969936	10	2	1
run-obj-nk2-24	8	1010011001	0.978792	10	2	1
run-obj-nk2-24	9	1010011001	0.978792	10	2	1
run-obj-nk2-24	10	1010011001	0.978792	10	2	1
run-obj-nk2-24	11	1010011001	0.978792	10	2	1
run-obj-nk2-24	12	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-25	0	0010101101	0.715211	10	2	1
run-obj-nk2-25	1	1011001001	0.931921	10	2	1
run-obj-nk2-25	2	0010010001	0.969936	10	2	1
run-obj-nk2-25	3	1010011001	0.978792	10	2	1
run-obj-nk2-25	4	1010011001	0.978792	10	2	1
run-obj-nk2-25	5	1010011001	0.978792	10	2	1
run-obj-nk2-25	6	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-26	0	1010110100	0.830137	10	2	1
run-obj-nk2-26	1	1010010101	0.891998	10	2	1
run-obj-nk2-26	2	1010010001	0.969616	10	2	1
run-obj-nk2-26	3	1010010001	0.969616	10	2	1
run-obj-nk2-26	4	1010011001	0.978792	10	2	1
run-obj-nk2-26	5	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-27	0	0100000001	0.728414	10	2	1
run-obj-nk2-27	1	0010000001	0.913554	10	2	1
run-obj-nk2-27	2	1010010001	0.969616	10	2	1
run-obj-nk2-27	3	0010010001	0.969936	10	2	1
run-obj-nk2-27	4	0010010001	0.969936	10	2	1
run-obj-nk2-27	5	0010010001	0.969936	10	2	1
run-obj-nk2-27	6	0010010001	0.969936	10	2	1
run-obj-nk2-27	7	0010010001	0.969936	10	2	1
run-obj-nk2-27	8	1010011001	0.978792	10	2	1
run-obj-nk2-27	9	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-28	0	1111001100	0.531527	10	2	1
run-obj-nk2-28	1	1011000100	0.780741	10	2	1
run-obj-nk2-28	2	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-29	0	0000100011	0.451537	10	2	1
run-obj-nk2-29	1	0000000001	0.907836	10	2	1
run-obj-nk2-29	2	0100110101	0.955092	10	2	1
run-obj-nk2-29	3	1110111101	0.969666	10	2	1
run-obj-nk2-29	4	1110111101	0.969666	10	2	1
run-obj-nk2-29	5	1110111101	0.969666	10	2	1
run-obj-nk2-29	6	1110111101	0.969666	10	2	1
run-obj-nk2-29	7	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-30	0	1011110011	0.061935	10	2	1
run-obj-nk2-30	1	1011010001	0.835288	10	2	1
run-obj-nk2-30	2	1010010001	0.969616	10	2	1
run-obj-nk2-30	3	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-31	0	0111101000	0.364875	10	2	1
run-obj-nk2-31	1	1111101001	0.833588	10	2	1
run-obj-nk2-31	2	0110111101	0.902978	10	2	1
run-obj-nk2-31	3	0010010001	0.969936	10	2	1
run-obj-nk2-31	4	1011011001	0.974404	10	2	1
run-obj-nk2-31	5	1011011001	0.974404	10	2	1
run-obj-nk2-31	6	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-32	0	1110111011	0.646983	10	2	1
run-obj-nk2-32	1	1110101101	0.927183	10	2	1
run-obj-nk2-32	2	1110111101	0.969666	10	2	1
run-obj-nk2-32	3	1110111101	0.969666	10	2	1
run-obj-nk2-32	4	1110111101	0.969666	10	2	1
run-obj-nk2-32	5	1110111101	0.969666	10	2	1
run-obj-nk2-32	6	1110111101	0.969666	10	2	1
run-obj-nk2-32	7	1110111101	0.969666	10	2	1
run-obj-nk2-32	8	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-33	0	1010001011	0.823449	10	2	1
run-obj-nk2-33	1	1010011001	0.978792	10	2	1
run-obj-nk2-33	2	1010011001	0.978792	10	2	1
run-obj-nk2-33	3	1010011001	0.978792	10	2	1
run-obj-nk2-33	4	1010011001	0.978792	10	2	1
run-obj-nk2-33	5	1010011001	0.978792	10	2	1
run-obj-nk2-33	6	1010011001	0.978792	10	2	1
run-obj-nk2-33	7	1010011001	0.978792	10	2	1
run-obj-nk2-33	8	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-34	0	1101001100	0.512021	10	2	1
run-obj-nk2-34	1	1111001101	0.778096	10	2	1
run-obj-nk2-34	2	1011001101	0.957517	10	2	1
run-obj-nk2-34	3	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-35	0	0100001111	0.188026	10	2	1
run-obj-nk2-35	1	0010001011	0.74554	10	2	1
run-obj-nk2-35	2	0100110101	0.955092	10	2	1
run-obj-nk2-35	3	0110110101	0.96081	10	2	1
run-obj-nk2-35	4	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-36	0	0111110011	0.334142	10	2	1
run-obj-nk2-36	1	0111111101	0.775942	10	2	1
run-obj-nk2-36	2	0110111101	0.902978	10	2	1
run-obj-nk2-36	3	0010010001	0.969936	10	2	1
run-obj-nk2-36	4	0010010001	0.969936	10	2	1
run-obj-nk2-36	5	0010010001	0.969936	10	2	1
run-obj-nk2-36	6	0010010001	0.969936	10	2	1
run-obj-nk2-36	7	0010010001	0.969936	10	2	1
run-obj-nk2-36	8	0010010001	0.969936	10	2	1
run-obj-nk2-36	9	0010010001	0.969936	10	2	1
run-obj-nk2-36	10	0010010001	0.969936	10	2	1
run-obj-nk2-36	11	0010010001	0.969936	10	2	1
run-obj-nk2-36	12	0010010001	0.969936	10	2	1
run-obj-nk2-36	13	0010010001	0.969936	10	2	1
run-obj-nk2-36	14	0010010001	0.969936	10	2	1
run-obj-nk2-36	15	1010011001	0.978792	10	2	1
run-obj-nk2-36	16	1010011001	0.978792	10	2	1
run-obj-nk2-36	17	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-37	0	1010001000	0.689843	10	2	1
run-obj-nk2-37	1	1010001001	0.936309	10	2	1
run-obj-nk2-37	2	1011011001	0.974404	10	2	1
run-obj-nk2-37	3	1010011001	0.978792	10	2	1
run-obj-nk2-37	4	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-38	0	1110111011	0.646983	10	2	1
run-obj-nk2-38	1	1110111001	0.906817	10	2	1
run-obj-nk2-38	2	1010011001	0.978792	10	2	1
run-obj-nk2-38	3	1010011001	0.978792	10	2	1
run-obj-nk2-38	4	1010011001	0.978792	10	2	1
run-obj-nk2-38	5	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-39	0	0001101110	0.316009	10	2	1
run-obj-nk2-39	1	0011001111	0.766748	10	2	1
run-obj-nk2-39	2	0011001111	0.766748	10	2	1
run-obj-nk2-39	3	0011011101	0.933312	10	2	1
run-obj-nk2-39	4	1011001101	0.957517	10	2	1
run-obj-nk2-39	5	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-40	0	0101011100	0.565909	10	2	1
run-obj-nk2-40	1	0001000101	0.799104	10	2	1
run-obj-nk2-40	2	0011010101	0.861205	10	2	1
run-obj-nk2-40	3	0110111101	0.902978	10	2	1
run-obj-nk2-40	4	1110100101	0.918007	10	2	1
run-obj-nk2-40	5	1110111101	0.969666	10	2	1
run-obj-nk2-40	6	0010010001	0.969936	10	2	1
run-obj-nk2-40	7	0010010001	0.969936	10	2	1
run-obj-nk2-40	8	0010010001	0.969936	10	2	1
run-obj-nk2-40	9	1010011001	0.978792	10	2	1
run-obj-nk2-40	10	1010011001	0.978792	10	2	1
run-obj-nk2-40	11	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-41	0	1100110001	0.793724	10	2	1
run-obj-nk2-41	1	0000010001	0.964219	10	2	1
run-obj-nk2-41	2	0010010001	0.969936	10	2	1
run-obj-nk2-41	3	0010010001	0.969936	10	2	1
run-obj-nk2-41	4	0010010001	0.969936	10	2	1
run-obj-nk2-41	5	0010010001	0.969936	10	2	1
run-obj-nk2-41	6	1010011001	0.978792	10	2	1
run-obj-nk2-41	7	1010011001	0.978792	10	2	1
run-obj-nk2-41	8	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-42	0	1001111001	0.472958	10	2	1
run-obj-nk2-42	1	1111111001	0.876071	10	2	1
run-obj-nk2-42	2	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-43	0	0101111010	0.321228	10	2	1
run-obj-nk2-43	1	0001111000	0.601455	10	2	1
run-obj-nk2-43	2	0011100000	0.692992	10	2	1
run-obj-nk2-43	3	1110011001	0.79937	10	2	1
run-obj-nk2-43	4	1011011001	0.974404	10	2	1
run-obj-nk2-43	5	1010011001	0.978792	10	2	1
run-obj-nk2-43	6	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-44	0	0101011001	0.554765	10	2	1
run-obj-nk2-44	1	1011011001	0.974404	10	2	1
run-obj-nk2-44	2	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-45	0	0010100010	0.511005	10	2	1
run-obj-nk2-45	1	0010110000	0.767609	10	2	1
run-obj-nk2-45	2	1010010001	0.969616	10	2	1
run-obj-nk2-45	3	1010011001	0.978792	10	2	1
run-obj-nk2-45	4	1010011001	0.978792	10	2	1
run-obj-nk2-45	5	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-46	0	0110100000	0.609722	10	2	1
run-obj-nk2-46	1	0110110001	0.897961	10	2	1
run-obj-nk2-46	2	0110100101	0.904427	10	2	1
run-obj-nk2-46	3	0110110101	0.96081	10	2	1
run-obj-nk2-46	4	0110110101	0.96081	10	2	1
run-obj-nk2-46	5	0110110101	0.96081	10	2	1
run-obj-nk2-46	6	0110110101	0.96081	10	2	1
run-obj-nk2-46	7	1110111101	0.969666	10	2	1
run-obj-nk2-46	8	1110111101	0.969666	10	2	1
run-obj-nk2-46	9	1110111101	0.969666	10	2	1
run-obj-nk2-46	10	1110111101	0.969666	10	2	1
run-obj-nk2-46	11	1110111101	0.969666	10	2	1
run-obj-nk2-46	12	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-47	0	0101111011	0.237318	10	2	1
run-obj-nk2-47	1	0111101001	0.753	10	2	1
run-obj-nk2-47	2	0100100001	0.835861	10	2	1
run-obj-nk2-47	3	1010011001	0.978792	10	2	1
run-obj-nk2-47	4	1010011001	0.978792	10	2	1
run-obj-nk2-47	5	1010011001	0.978792	10	2	1
run-obj-nk2-47	6	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-48	0	1111110101	0.703514	10	2	1
run-obj-nk2-48	1	1110111101	0.969666	10	2	1
run-obj-nk2-48	2	1110111101	0.969666	10	2	1
run-obj-nk2-48	3	1110111101	0.969666	10	2	1
run-obj-nk2-48	4	1110111101	0.969666	10	2	1
run-obj-nk2-48	5	1010011001	0.978792	10	2	1
run-obj-nk2-48	6	1010011001	0.978792	10	2	1
run-obj-nk2-48	7	1010011001	0.978792	10	2	1
run-obj-nk2-48	8	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-49	0	0100010100	0.444379	10	2	1
run-obj-nk2-49	1	0100110101	0.955092	10	2	1
run-obj-nk2-49	2	0010010001	0.969936	10	2	1
run-obj-nk2-49	3	0010010001	0.969936	10	2	1
run-obj-nk2-49	4	1010011001	0.978792	10	2	1
run-obj-nk2-49	5	1010011001	0.978792	10	2	1
run-obj-nk2-49	6	1010011001	0.978792	10	2	1
run-obj-nk2-49	7	1010011001	0.978792	10	2	1
run-obj-nk2-49	8	1010011001	0.978792	10	2	1
run-obj-nk2-49	9	1010011001	0.978792	10	2	1
run-obj-nk2-49	10	1010011001	0.978792	10	2	1
run-obj-nk2-49	11	1010011001	0.978792	10	2	1
run-obj-nk2-49	12	1010011001	0.978792	10	2	1
run-obj-nk2-49	13	1010011001	0.978792	10	2	1
run-obj-nk2-49	14	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-50	0	1011011000	0.638022	10	2	1
run-obj-nk2-50	1	1010011001	0.978792	10	2	1
run-obj-nk2-50	2	1011011101	1.0	10	2	1
